92	-	3345561	3331657	13904
94	-	2890017	2876047	13970
99	-	1434608	1420697	13911
100	+	1868324	1882108	13784
102	-	3182161	3168488	13673
105	-	2047628	2033699	13929
115	+	1243689	1257751	14062
119	+	1366657	1380501	13844
121	-	360231	346359	13872
122	+	1457399	1471380	13981
123	-	653045	639266	13779
125	+	1218654	1232685	14031
126	-	1552863	1539137	13726
127	+	3385939	3399829	13890
128	+	1204178	1218041	13863
129	-	729757	715820	13937
130	-	4185325	4171364	13961
131	+	726073	739822	13749
132	+	4053273	4067076	13803
133	-	153581	139839	13742
134	+	972019	985916	13897
135	-	2824729	2811002	13727
137	+	1133929	1147799	13870
138	-	92420	78650	13770
139	-	1164607	1150618	13989
141	+	3964132	3977959	13827
143	+	1382299	1396137	13838
144	-	653936	639818	14118
146	-	2783624	2769679	13945
148	+	1249986	1264009	14023
150	-	453784	440087	13697
151	-	2363482	2349672	13810
152	-	1262109	1248242	13867
153	+	1331195	1344916	13721
154	-	79618	65775	13843
155	-	4006385	3992465	13920
156	-	3700131	3686316	13815
157	+	1188255	1202106	13851
158	+	2664133	2677882	13749
159	+	2205253	2218944	13691
160	+	3644443	3658287	13844
161	+	2385712	2399439	13727
162	+	2534934	2548710	13776
--------------------------------------------------------------------------------
Block #147
Seq_id	Strand	Start	End	Length
1	+	2305459	2312408	6949
2	-	3342617	3335668	6949
3	-	2833939	2826990	6949
4	+	1214504	1221453	6949
5	+	4077123	4084072	6949
6	+	1207092	1214065	6973
7	-	1059561	1052612	6949
8	+	1230961	1237910	6949
9	+	3383756	3390705	6949
10	+	3695297	3702246	6949
11	+	809477	816426	6949
12	-	368683	361738	6945
13	+	3875582	3882531	6949
14	-	371113	364164	6949
20	+	1160348	1167322	6974
24	+	2120904	2127853	6949
27	-	2656213	2649264	6949
31	-	2629497	2622548	6949
34	+	1178088	1185061	6973
36	+	1970209	1977158	6949
37	+	1204253	1211226	6973
41	+	3447439	3454388	6949
47	+	1818284	1825233	6949
48	+	1241663	1248612	6949
49	+	3417407	3424356	6949
53	+	948274	955223	6949
55	+	433313	440262	6949
56	+	1279672	1286621	6949
63	-	2714063	2707114	6949
64	-	1835518	1828557	6961
67	-	3328981	3322032	6949
68	-	1736006	1729057	6949
69	-	3200234	3193285	6949
72	-	3576451	3569502	6949
80	+	1205283	1212259	6976
81	+	1179948	1186922	6974
85	+	3915868	3922815	6947
89	+	1337651	1344593	6942
92	-	3352512	3345563	6949
94	-	2896968	2890019	6949
99	-	1441559	1434610	6949
100	+	1861374	1868323	6949
102	-	3189112	3182163	6949
105	-	2054572	2047630	6942
115	+	1236739	1243688	6949
119	+	1359707	1366656	6949
121	-	367175	360233	6942
122	+	1450449	1457398	6949
123	-	659996	653047	6949
125	+	1211704	1218653	6949
126	-	1559814	1552865	6949
127	+	3378989	3385938	6949
128	+	1197204	1204177	6973
129	-	736708	729759	6949
130	-	6913	1	6912
131	+	719124	726072	6948
132	+	4046327	4053272	6945
133	-	160532	153583	6949
134	+	965069	972018	6949
135	-	2831680	2824731	6949
137	+	1126979	1133928	6949
138	-	99371	92422	6949
139	-	1171558	1164609	6949
141	+	3957186	3964131	6945
143	+	1375349	1382298	6949
144	-	660887	653938	6949
146	-	2790575	2783626	6949
148	+	1243036	1249985	6949
150	-	460735	453786	6949
151	-	2370433	2363484	6949
152	-	1269060	1262111	6949
153	+	1324245	1331194	6949
154	-	86569	79620	6949
155	-	4013336	4006387	6949
156	-	3707082	3700133	6949
157	+	1181281	1188254	6973
158	+	2657183	2664132	6949
159	+	2198303	2205252	6949
160	+	3637493	3644442	6949
161	+	2378769	2385711	6942
162	+	2527984	2534933	6949
--------------------------------------------------------------------------------
Block #146
Seq_id	Strand	Start	End	Length
1	+	2301069	2305457	4388
2	-	3347007	3342618	4389
3	-	2838329	2833940	4389
4	+	1210114	1214502	4388
5	+	4072733	4077121	4388
6	+	1202702	1207090	4388
7	-	1063951	1059562	4389
8	+	1226571	1230959	4388
9	+	3379366	3383754	4388
10	+	3690907	3695295	4388
11	+	787876	792280	4404
12	-	389163	384760	4403
13	+	3871192	3875580	4388
14	-	375496	371114	4382
20	+	1155958	1160346	4388
24	+	2116514	2120902	4388
27	-	2660603	2656214	4389
31	-	2633887	2629498	4389
34	+	1173698	1178086	4388
36	+	1965819	1970207	4388
37	+	1199877	1204251	4374
41	+	3443049	3447437	4388
47	+	1813894	1818282	4388
48	+	1237273	1241661	4388
49	+	3413017	3417405	4388
53	+	943884	948272	4388
55	+	428923	433311	4388
56	+	1275260	1279670	4410
63	-	2718453	2714064	4389
64	-	1839902	1835519	4383
67	-	3333371	3328982	4389
68	-	1740396	1736007	4389
69	-	3204624	3200235	4389
72	-	3580841	3576452	4389
80	+	1200893	1205281	4388
81	+	1175558	1179946	4388
85	+	3911478	3915866	4388
89	+	1318047	1322451	4404
92	-	3356902	3352513	4389
94	-	2901337	2896969	4368
99	-	1445949	1441560	4389
100	+	1856942	1861372	4430
102	-	3209569	3205187	4382
105	-	2067584	2063180	4404
115	+	1232349	1236737	4388
119	+	1355317	1359705	4388
121	-	386779	382375	4404
122	+	1446059	1450447	4388
123	-	664386	659997	4389
125	+	1207314	1211702	4388
126	-	1564204	1559815	4389
127	+	3374578	3378987	4409
128	+	1192814	1197202	4388
129	-	741098	736709	4389
130	-	11303	6914	4389
131	+	714735	719122	4387
132	+	4030232	4034637	4405
133	-	164922	160533	4389
134	+	960679	965067	4388
135	-	2836070	2831681	4389
137	+	1122589	1126977	4388
138	-	103761	99372	4389
139	-	1175948	1171559	4389
141	+	3936414	3940818	4404
143	+	1370938	1375347	4409
144	-	665277	660888	4389
146	-	2794921	2790576	4345
148	+	1238646	1243034	4388
150	-	465060	460736	4324
151	-	2374807	2370434	4373
152	-	1273450	1269061	4389
153	+	1319855	1324243	4388
154	-	90959	86570	4389
155	-	4017692	4013337	4355
156	-	3711472	3707083	4389
157	+	1176891	1181279	4388
158	+	2652793	2657181	4388
159	+	2193913	2198301	4388
160	+	3633081	3637491	4410
161	+	2363616	2368020	4404
162	+	2505021	2509404	4383
--------------------------------------------------------------------------------
Block #145
Seq_id	Strand	Start	End	Length
1	+	2292028	2301067	9039
2	-	3356006	3347008	8998
3	-	2847393	2838330	9063
4	+	1201067	1210112	9045
5	+	4063770	4072731	8961
6	+	1193679	1202700	9021
7	-	1073015	1063952	9063
8	+	1217543	1226569	9026
9	+	3370373	3379364	8991
10	+	3681862	3690905	9043
11	+	778853	787874	9021
12	-	398188	389164	9024
13	+	3862158	3871190	9032
14	-	384481	375497	8984
20	+	1146949	1155956	9007
24	+	2107495	2116512	9017
27	-	2669580	2660604	8976
31	-	2642942	2633888	9054
34	+	1164675	1173696	9021
36	+	1956849	1965817	8968
37	+	1190853	1199875	9022
41	+	3434041	3443047	9006
47	+	1804890	1813892	9002
48	+	1228205	1237271	9066
49	+	3403990	3413015	9025
53	+	934878	943882	9004
55	+	419900	428921	9021
56	+	1266275	1275258	8983
63	-	2727458	2718454	9004
64	-	1848895	1839903	8992
67	-	3342405	3333372	9033
68	-	1749437	1740397	9040
69	-	3213678	3204625	9053
72	-	3590034	3580842	9192
80	+	1191863	1200891	9028
81	+	1166528	1175556	9028
85	+	3902285	3911476	9191
89	+	1309017	1318045	9028
92	-	3365925	3356903	9022
94	-	2910378	2901338	9040
99	-	1454953	1445950	9003
100	+	1847914	1856940	9026
102	-	3218570	3209570	9000
105	-	2076639	2067585	9054
115	+	1223357	1232347	8990
119	+	1346273	1355315	9042
121	-	395809	386780	9029
122	+	1437058	1446057	8999
123	-	673409	664387	9022
125	+	1198309	1207312	9003
126	-	1573198	1564205	8993
127	+	3365570	3374576	9006
128	+	1183791	1192812	9021
129	-	750196	741099	9097
130	-	20262	11304	8958
131	+	705704	714733	9029
132	+	4021195	4030230	9035
133	-	173953	164923	9030
134	+	951646	960677	9031
135	-	2845069	2836071	8998
137	+	1113573	1122587	9014
138	-	112736	103762	8974
139	-	1184965	1175949	9016
141	+	3927410	3936412	9002
143	+	1361921	1370936	9015
144	-	674295	665278	9017
146	-	2803991	2794922	9069
148	+	1229641	1238644	9003
150	-	474091	465061	9030
151	-	2383775	2374808	8967
152	-	1282528	1273451	9077
153	+	1310858	1319853	8995
154	-	100089	90960	9129
155	-	9075	20	9055
156	-	3720482	3711473	9009
157	+	1167876	1176889	9013
158	+	2643808	2652791	8983
159	+	2184826	2193911	9085
160	+	3624073	3633079	9006
161	+	2354581	2363614	9033
162	+	2496154	2505019	8865
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
1	+	2274090	2282017	7927
2	-	3373992	3366018	7974
3	-	2865331	2857405	7926
4	+	1183117	1191054	7937
5	+	4045822	4053757	7935
6	+	1175733	1183668	7935
7	-	1090962	1083036	7926
8	+	1199568	1207530	7962
9	+	3352414	3360361	7947
10	+	3663939	3671843	7904
11	+	760873	768842	7969
12	-	416135	408200	7935
13	+	3844189	3852145	7956
14	-	402409	394499	7910
20	+	1129026	1136938	7912
24	+	2089538	2097482	7944
27	-	2687555	2679592	7963
31	-	2660917	2652954	7963
34	+	1146729	1154664	7935
36	+	1938874	1946836	7962
37	+	1172907	1180842	7935
41	+	3416074	3424028	7954
47	+	1786931	1794877	7946
48	+	1210272	1218192	7920
49	+	3386053	3393979	7926
53	+	916920	924866	7946
55	+	401965	409887	7922
56	+	1248315	1256262	7947
63	-	2745435	2737470	7965
64	-	1866814	1858906	7908
67	-	3360302	3352417	7885
68	-	1767393	1759449	7944
69	-	3231628	3223690	7938
72	-	3607975	3600045	7930
80	+	1173917	1181852	7935
81	+	1148582	1156517	7935
85	+	3884343	3892273	7930
89	+	1291071	1299006	7935
92	-	3383889	3375936	7953
94	-	2928304	2920390	7914
99	-	1472912	1464965	7947
100	+	1829954	1837900	7946
102	-	3236535	3228581	7954
105	-	2094562	2086651	7911
115	+	1205425	1213344	7919
119	+	1328313	1336260	7947
121	-	413755	405819	7936
122	+	1419077	1427045	7968
123	-	691342	683420	7922
125	+	1180332	1188296	7964
126	-	1591149	1583210	7939
127	+	3347619	3355557	7938
128	+	1165845	1173780	7935
129	-	768158	760208	7950
130	-	38212	30274	7938
131	+	687746	695692	7946
132	+	4003260	4011182	7922
133	-	191911	183964	7947
134	+	933663	941633	7970
135	-	2863027	2855080	7947
137	+	1095612	1103561	7949
138	-	130719	122748	7971
139	-	1202913	1194983	7930
141	+	3909468	3917397	7929
143	+	1343963	1351908	7945
144	-	692270	684312	7958
146	-	2821984	2814002	7982
148	+	1211674	1219628	7954
150	-	491956	484090	7866
151	-	2401715	2393786	7929
152	-	1300464	1292540	7924
153	+	1292884	1300845	7961
154	-	116819	108809	8010
155	-	27034	19087	7947
156	-	3738448	3730493	7955
157	+	1149930	1157865	7935
158	+	2625857	2633795	7938
159	+	2166858	2174802	7944
160	+	3606114	3614076	7962
161	+	2336623	2344569	7946
162	+	2478204	2486141	7937
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
1	+	2257844	2273131	15287
2	-	3389922	3374881	15041
3	-	2881537	2866220	15317
4	+	1166971	1182229	15258
5	+	4029707	4044948	15241
6	+	1159734	1174821	15087
7	-	1107168	1091851	15317
8	+	1183442	1198669	15227
9	+	3336258	3351535	15277
10	+	3647817	3663050	15233
11	+	744748	759984	15236
12	-	433487	418251	15236
13	+	3826720	3843310	16590
14	-	418407	403262	15145
20	+	1113168	1128101	14933
24	+	2073358	2088649	15291
27	-	2703489	2688434	15055
31	-	2677064	2661816	15248
34	+	1130820	1145837	15017
36	+	1922939	1937995	15056
37	+	1157033	1171968	14935
41	+	3399906	3415185	15279
47	+	1770802	1786042	15240
48	+	1194144	1209383	15239
49	+	3369802	3385094	15292
53	+	900709	916031	15322
55	+	385876	401076	15200
56	+	1232407	1247436	15029
63	-	2761621	2746334	15287
64	-	1882985	1867696	15289
67	-	3376540	3361181	15359
68	-	1784877	1768282	16595
69	-	3247851	3232517	15334
72	-	3624233	3608867	15366
80	+	1157800	1173004	15204
81	+	1132774	1147699	14925
85	+	3868084	3883451	15367
89	+	1274835	1290132	15297
92	-	3400058	3384778	15280
94	-	2944482	2929183	15299
99	-	1489040	1473801	15239
100	+	1813809	1829055	15246
102	-	3252708	3237369	15339
105	-	2110695	2095454	15241
115	+	1189301	1204536	15235
119	+	1310842	1327434	16592
121	-	429984	414694	15290
122	+	1402917	1418198	15281
123	-	707569	692221	15348
125	+	1164146	1179433	15287
126	-	1607293	1592048	15245
127	+	3331490	3346720	15230
128	+	1149854	1164944	15090
129	-	784340	769037	15303
130	-	54391	39081	15310
131	+	671783	686837	15054
132	+	3987145	4002371	15226
133	-	207885	192820	15065
134	+	917465	932774	15309
135	-	2879073	2863916	15157
137	+	1079501	1094720	15219
138	-	146925	131608	15317
139	-	1219035	1203792	15243
141	+	3893358	3908589	15231
143	+	1327845	1343075	15230
144	-	708472	693162	15310
146	-	2838103	2822866	15237
148	+	1195494	1210775	15281
150	-	508038	492803	15235
151	-	2417623	2402620	15003
152	-	1316500	1301356	15144
153	+	1276891	1291995	15104
154	-	133002	117711	15291
155	-	43211	27943	15268
156	-	3754559	3739337	15222
157	+	1134125	1149010	14885
158	+	2609712	2624958	15246
159	+	2149396	2165969	16573
160	+	3590019	3605245	15226
161	+	2320502	2335734	15232
162	+	2462027	2477325	15298
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
1	+	2208129	2256288	48159
2	-	3438383	3391472	46911
3	-	2929724	2883092	46632
4	+	1118650	1165415	46765
5	+	3981200	4028152	46952
6	+	1111408	1158178	46770
7	-	1155331	1108723	46608
8	+	1135080	1181886	46806
9	+	3286715	3334702	47987
10	+	3599487	3646261	46774
11	+	696410	743192	46782
12	-	483074	435043	48031
13	+	3778448	3825164	46716
14	-	466554	419963	46591
20	+	1064912	1111612	46700
24	+	2025228	2071802	46574
27	-	2751730	2705045	46685
31	-	2725396	2678620	46776
34	+	1082507	1129264	46757
36	+	1874698	1921383	46685
37	+	1108677	1155477	46800
41	+	3351580	3398350	46770
47	+	1722695	1769246	46551
48	+	1145744	1192588	46844
49	+	3321326	3368246	46920
53	+	852311	899153	46842
55	+	337614	384320	46706
56	+	1184242	1230851	46609
63	-	2809881	2763177	46704
64	-	1931309	1884541	46768
67	-	3426323	3378096	48227
68	-	1833235	1786433	46802
69	-	3296136	3249395	46741
72	-	3672609	3625781	46828
80	+	1109442	1156244	46802
81	+	1084437	1131218	46781
85	+	3819690	3866534	46844
89	+	1226477	1273279	46802
92	-	3448531	3401614	46917
94	-	2992698	2946038	46660
99	-	1537156	1490596	46560
100	+	1765656	1812253	46597
102	-	3300949	3254264	46685
105	-	2159013	2112251	46762
115	+	1140834	1187745	46911
119	+	1262666	1309286	46620
121	-	478342	431540	46802
122	+	1354692	1401361	46669
123	-	757153	709124	48029
125	+	1115887	1162590	46703
126	-	1655710	1608849	46861
127	+	3283415	3329934	46519
128	+	1101627	1148298	46671
129	-	832582	785892	46690
130	-	102894	55947	46947
131	+	623545	670227	46682
132	+	3938904	3985589	46685
133	-	256150	209441	46709
134	+	869098	915909	46811
135	-	2927198	2880629	46569
137	+	1031360	1077945	46585
138	-	195224	148481	46743
139	-	1267271	1220591	46680
141	+	3844976	3891813	46837
143	+	1278382	1326289	47907
144	-	757108	710028	47080
146	-	2886296	2839659	46637
148	+	1147226	1193939	46713
150	-	557757	509594	48163
151	-	2467288	2419176	48112
152	-	1364823	1318056	46767
153	+	1228568	1275335	46767
154	-	181202	134558	46644
155	-	91469	44767	46702
156	-	3802715	3756115	46600
157	+	1085887	1132569	46682
158	+	2561535	2608156	46621
159	+	2099954	2147840	47886
160	+	3541945	3588463	46518
161	+	2272351	2318946	46595
162	+	2413733	2460471	46738
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
1	+	2199145	2204672	5527
2	-	3509883	3504352	5531
3	-	2970697	2965164	5533
4	+	1096247	1101779	5532
5	+	3958708	3964224	5516
6	+	1102612	1108144	5532
7	-	1196304	1190771	5533
8	+	1126080	1131607	5527
9	+	3220765	3226298	5533
10	+	3577055	3582586	5531
11	+	687389	692921	5532
12	-	505520	499987	5533
13	+	3741082	3746621	5539
14	-	475554	470019	5535
20	+	1056117	1061649	5532
24	+	1966643	1972172	5529
27	-	2774160	2768645	5515
31	-	2782870	2777342	5528
34	+	1073594	1079126	5532
36	+	1852269	1857783	5514
37	+	1099880	1105412	5532
41	+	3340140	3345673	5533
47	+	1648924	1654455	5531
48	+	1123341	1128873	5532
49	+	3312344	3317871	5527
53	+	824915	830446	5531
55	+	328604	334133	5529
56	+	1080422	1085953	5531
63	-	2832285	2826752	5533
64	-	1973714	1968184	5530
67	-	3456359	3450828	5531
68	-	1904177	1898646	5531
69	-	3305129	3299601	5528
72	-	3699977	3694447	5530
80	+	1100527	1106059	5532
81	+	1075639	1081171	5532
85	+	3792324	3797853	5529
89	+	1217480	1223012	5532
92	-	3470944	3465416	5528
94	-	3031612	3026096	5516
99	-	1610928	1605396	5532
100	+	1727747	1733280	5533
102	-	3328352	3322820	5532
115	+	1118431	1123963	5532
119	+	1216739	1222264	5525
121	-	487340	481807	5533
122	+	1313260	1318789	5529
123	-	766165	760634	5531
125	+	1093484	1099016	5532
126	-	1738983	1733451	5532
127	+	3195248	3200779	5531
128	+	1092714	1098246	5532
129	-	872915	867384	5531
130	-	131666	126151	5515
131	+	597721	603236	5515
132	+	3877939	3883470	5531
133	-	281984	276467	5517
134	+	860064	865593	5529
135	-	2992036	2986502	5534
137	+	990293	995824	5531
138	-	204204	198673	5531
139	-	1289742	1284210	5532
141	+	3820779	3826308	5529
143	+	1234357	1239888	5531
144	-	766111	760581	5530
146	-	2910010	2904476	5534
148	+	1077113	1082645	5532
150	-	585118	579615	5503
151	-	2495931	2490400	5531
152	-	1373858	1368328	5530
153	+	1160430	1165961	5531
154	-	190167	184635	5532
155	-	113885	108353	5532
156	-	3840403	3834869	5534
157	+	1076973	1082505	5532
158	+	2479598	2485129	5531
159	+	2090963	2096492	5529
160	+	3456269	3461807	5538
161	+	2203430	2208963	5533
162	+	2360066	2365596	5530
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
1	+	2193546	2198806	5260
2	-	3515422	3510174	5248
3	-	2976241	2970992	5249
4	+	1089358	1094608	5250
5	+	3953183	3958435	5252
6	+	1096997	1102253	5256
7	-	1201848	1196599	5249
8	+	1120573	1125817	5244
9	+	3215155	3220396	5241
10	+	3571384	3576644	5260
11	+	681863	687107	5244
12	-	511061	505825	5236
13	+	3735465	3740713	5248
14	-	481083	475845	5238
20	+	1050510	1055768	5258
24	+	1961127	1966370	5243
27	-	2779682	2774433	5249
31	-	2788382	2783133	5249
34	+	1067968	1073225	5257
36	+	1846746	1851996	5250
37	+	1094275	1099532	5257
41	+	3334589	3339849	5260
47	+	1643352	1648613	5261
48	+	1117828	1123078	5250
49	+	3306746	3311996	5250
53	+	819334	824595	5261
55	+	323081	328331	5250
56	+	1074870	1080122	5252
63	-	2839172	2833924	5248
64	-	1979232	1973996	5236
67	-	3461900	3456651	5249
68	-	1911064	1905816	5248
69	-	3310641	3305392	5249
72	-	3705489	3700240	5249
80	+	1094901	1100158	5257
81	+	1070013	1075270	5257
85	+	3786808	3792061	5253
89	+	1211850	1217110	5260
92	-	3476456	3471207	5249
94	-	3037166	3031924	5242
99	-	1616499	1611239	5260
100	+	1722156	1727406	5250
102	-	3333865	3328616	5249
115	+	1111542	1116792	5250
119	+	1211081	1216331	5250
121	-	492969	487710	5259
122	+	1307744	1312987	5243
123	-	771677	766428	5249
125	+	1086596	1091845	5249
126	-	1744614	1739371	5243
127	+	3189593	3194843	5250
128	+	1087100	1092357	5257
129	-	878445	873197	5248
130	-	137210	131961	5249
131	+	592149	597399	5250
132	+	3872378	3877639	5261
133	-	287545	282296	5249
134	+	854551	859801	5250
135	-	3000664	2995428	5236
137	+	984711	989972	5261
138	-	209715	204467	5248
139	-	1295263	1290014	5249
141	+	3815247	3820507	5260
143	+	1228640	1233889	5249
144	-	771637	766402	5235
146	-	2915551	2910291	5260
148	+	1070225	1075474	5249
150	-	590657	585409	5248
151	-	2501502	2496242	5260
152	-	1379370	1374122	5248
153	+	1154868	1160129	5261
154	-	195674	190431	5243
155	-	119463	114220	5243
156	-	3845938	3840684	5254
157	+	1071347	1076604	5257
158	+	2473960	2479210	5250
159	+	2085421	2090669	5248
160	+	3450578	3455828	5250
161	+	2197895	2203149	5254
162	+	2354553	2359803	5250
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
1	+	2184047	2193545	9498
2	-	3524922	3515424	9498
3	-	2985721	2976243	9478
4	+	1079892	1089357	9465
5	+	3943687	3953182	9495
6	+	1087501	1096996	9495
7	-	1211328	1201850	9478
8	+	1111108	1120572	9464
9	+	3205657	3215154	9497
10	+	3561887	3571383	9496
