block,genome,chr/contig,start,end,orientation,length
144,BUMA.1121.00001,1,2855080,2863027,-,7947
144,BUMA.1121.00107,1,1095612,1103561,+,7949
144,BUMA.1121.00104,1,122748,130719,-,7971
144,BUMA.1121.00099,1,1194983,1202913,-,7930
144,BUMA.1121.00098,1,3909468,3917397,+,7929
144,BUMA.1121.00111,1,1343963,1351908,+,7945
144,BUMA.1121.00109,1,684312,692270,-,7958
144,BUMA.1121.00097,1,2814002,2821984,-,7982
144,BUMA.1121.00094,1,1211674,1219628,+,7954
144,BUMA.1121.00095,1,484090,491956,-,7866
144,BUMA.1121.00005,1,2393786,2401715,-,7929
144,BUMA.1121.00101,1,1292540,1300464,-,7924
144,BUMA.1121.00065,1,1292884,1300845,+,7961
144,BUMA.1121.00100,1,108809,116819,-,8010
144,BUMA.1121.00105,1,19087,27034,-,7947
144,BUMA.1121.00029,1,3730493,3738448,-,7955
144,BUMA.1121.00066,1,1149930,1157865,+,7935
144,BUMA.1121.00031,1,2625857,2633795,+,7938
144,BUMA.1121.00108,1,2166858,2174802,+,7944
144,BUMA.1121.00023,1,3606114,3614076,+,7962
144,BUMA.1121.00035,1,2336623,2344569,+,7946
144,BUMA.1121.00041,1,2478204,2486141,+,7937
143,BUMA.1121.00057,1,2257844,2273131,+,15287
143,BUMA.1121.00058,1,3374881,3389922,-,15041
143,BUMA.1121.00045,1,2866220,2881537,-,15317
143,BUMA.1121.00051,1,1166971,1182229,+,15258
143,BUMA.1121.00068,1,4029707,4044948,+,15241
143,BUMA.1121.00061,1,1159734,1174821,+,15087
143,BUMA.1121.00060,1,1091851,1107168,-,15317
143,BUMA.1121.00064,1,1183442,1198669,+,15227
143,BUMA.1121.00016,1,3336258,3351535,+,15277
143,BUMA.1121.00003,1,3647817,3663050,+,15233
143,BUMA.1121.00055,1,744748,759984,+,15236
143,BUMA.1121.00011,1,418251,433487,-,15236
143,BUMA.1121.00037,1,3826720,3843310,+,16590
143,BUMA.1121.00009,1,403262,418407,-,15145
143,BUMA.1121.00069,1,1113168,1128101,+,14933
143,BUMA.1121.00088,1,2073358,2088649,+,15291
143,BUMA.1121.00092,1,2688434,2703489,-,15055
143,BUMA.1121.00074,1,2661816,2677064,-,15248
143,BUMA.1121.00070,1,1130820,1145837,+,15017
143,BUMA.1121.00093,1,1922939,1937995,+,15056
143,BUMA.1121.00063,1,1157033,1171968,+,14935
143,BUMA.1121.00033,1,3399906,3415185,+,15279
143,BUMA.1121.00018,1,1770802,1786042,+,15240
143,BUMA.1121.00080,1,1194144,1209383,+,15239
143,BUMA.1121.00027,1,3369802,3385094,+,15292
143,BUMA.1121.00053,1,900709,916031,+,15322
143,BUMA.1121.00059,1,385876,401076,+,15200
143,BUMA.1121.00043,1,1232407,1247436,+,15029
143,BUMA.1121.00056,1,2746334,2761621,-,15287
143,BUMA.1121.00112,1,1867696,1882985,-,15289
143,BUMA.1121.00091,1,3361181,3376540,-,15359
143,BUMA.1121.00047,1,1768282,1784877,-,16595
143,BUMA.1121.00067,1,3232517,3247851,-,15334
143,BUMA.1121.00110,1,3608867,3624233,-,15366
143,BUMA.1121.00073,1,1157800,1173004,+,15204
143,BUMA.1121.00072,1,1132774,1147699,+,14925
143,BUMA.1121.00077,1,3868084,3883451,+,15367
143,BUMA.1121.00082,1,1274835,1290132,+,15297
143,BUMA.1121.00062,1,3384778,3400058,-,15280
143,BUMA.1121.00007,1,2929183,2944482,-,15299
143,BUMA.1121.00025,1,1473801,1489040,-,15239
143,BUMA.1121.00021,1,1813809,1829055,+,15246
143,BUMA.1121.00103,1,3237369,3252708,-,15339
143,BUMA.1121.00096,1,2095454,2110695,-,15241
143,BUMA.1121.00079,1,1189301,1204536,+,15235
143,BUMA.1121.00039,1,1310842,1327434,+,16592
143,BUMA.1121.00083,1,414694,429984,-,15290
143,BUMA.1121.00084,1,1402917,1418198,+,15281
143,BUMA.1121.00049,1,692221,707569,-,15348
143,BUMA.1121.00089,1,1164146,1179433,+,15287
143,BUMA.1121.00014,1,1592048,1607293,-,15245
143,BUMA.1121.00090,1,3331490,3346720,+,15230
143,BUMA.1121.00071,1,1149854,1164944,+,15090
143,BUMA.1121.00078,1,769037,784340,-,15303
143,BUMA.1121.00102,1,39081,54391,-,15310
143,BUMA.1121.00075,1,671783,686837,+,15054
143,BUMA.1121.00012,1,3987145,4002371,+,15226
143,BUMA.1121.00076,1,192820,207885,-,15065
143,BUMA.1121.00106,1,917465,932774,+,15309
143,BUMA.1121.00001,1,2863916,2879073,-,15157
143,BUMA.1121.00107,1,1079501,1094720,+,15219
143,BUMA.1121.00104,1,131608,146925,-,15317
143,BUMA.1121.00099,1,1203792,1219035,-,15243
143,BUMA.1121.00098,1,3893358,3908589,+,15231
143,BUMA.1121.00111,1,1327845,1343075,+,15230
143,BUMA.1121.00109,1,693162,708472,-,15310
143,BUMA.1121.00097,1,2822866,2838103,-,15237
143,BUMA.1121.00094,1,1195494,1210775,+,15281
143,BUMA.1121.00095,1,492803,508038,-,15235
143,BUMA.1121.00005,1,2402620,2417623,-,15003
143,BUMA.1121.00101,1,1301356,1316500,-,15144
143,BUMA.1121.00065,1,1276891,1291995,+,15104
143,BUMA.1121.00100,1,117711,133002,-,15291
143,BUMA.1121.00105,1,27943,43211,-,15268
143,BUMA.1121.00029,1,3739337,3754559,-,15222
143,BUMA.1121.00066,1,1134125,1149010,+,14885
143,BUMA.1121.00031,1,2609712,2624958,+,15246
143,BUMA.1121.00108,1,2149396,2165969,+,16573
143,BUMA.1121.00023,1,3590019,3605245,+,15226
143,BUMA.1121.00035,1,2320502,2335734,+,15232
143,BUMA.1121.00041,1,2462027,2477325,+,15298
142,BUMA.1121.00057,1,2208129,2256288,+,48159
142,BUMA.1121.00058,1,3391472,3438383,-,46911
142,BUMA.1121.00045,1,2883092,2929724,-,46632
142,BUMA.1121.00051,1,1118650,1165415,+,46765
142,BUMA.1121.00068,1,3981200,4028152,+,46952
142,BUMA.1121.00061,1,1111408,1158178,+,46770
142,BUMA.1121.00060,1,1108723,1155331,-,46608
142,BUMA.1121.00064,1,1135080,1181886,+,46806
142,BUMA.1121.00016,1,3286715,3334702,+,47987
142,BUMA.1121.00003,1,3599487,3646261,+,46774
142,BUMA.1121.00055,1,696410,743192,+,46782
142,BUMA.1121.00011,1,435043,483074,-,48031
142,BUMA.1121.00037,1,3778448,3825164,+,46716
142,BUMA.1121.00009,1,419963,466554,-,46591
142,BUMA.1121.00069,1,1064912,1111612,+,46700
142,BUMA.1121.00088,1,2025228,2071802,+,46574
142,BUMA.1121.00092,1,2705045,2751730,-,46685
142,BUMA.1121.00074,1,2678620,2725396,-,46776
142,BUMA.1121.00070,1,1082507,1129264,+,46757
142,BUMA.1121.00093,1,1874698,1921383,+,46685
142,BUMA.1121.00063,1,1108677,1155477,+,46800
142,BUMA.1121.00033,1,3351580,3398350,+,46770
142,BUMA.1121.00018,1,1722695,1769246,+,46551
142,BUMA.1121.00080,1,1145744,1192588,+,46844
142,BUMA.1121.00027,1,3321326,3368246,+,46920
142,BUMA.1121.00053,1,852311,899153,+,46842
142,BUMA.1121.00059,1,337614,384320,+,46706
142,BUMA.1121.00043,1,1184242,1230851,+,46609
142,BUMA.1121.00056,1,2763177,2809881,-,46704
142,BUMA.1121.00112,1,1884541,1931309,-,46768
142,BUMA.1121.00091,1,3378096,3426323,-,48227
142,BUMA.1121.00047,1,1786433,1833235,-,46802
142,BUMA.1121.00067,1,3249395,3296136,-,46741
142,BUMA.1121.00110,1,3625781,3672609,-,46828
142,BUMA.1121.00073,1,1109442,1156244,+,46802
142,BUMA.1121.00072,1,1084437,1131218,+,46781
142,BUMA.1121.00077,1,3819690,3866534,+,46844
142,BUMA.1121.00082,1,1226477,1273279,+,46802
142,BUMA.1121.00062,1,3401614,3448531,-,46917
142,BUMA.1121.00007,1,2946038,2992698,-,46660
142,BUMA.1121.00025,1,1490596,1537156,-,46560
142,BUMA.1121.00021,1,1765656,1812253,+,46597
142,BUMA.1121.00103,1,3254264,3300949,-,46685
142,BUMA.1121.00096,1,2112251,2159013,-,46762
142,BUMA.1121.00079,1,1140834,1187745,+,46911
142,BUMA.1121.00039,1,1262666,1309286,+,46620
142,BUMA.1121.00083,1,431540,478342,-,46802
142,BUMA.1121.00084,1,1354692,1401361,+,46669
142,BUMA.1121.00049,1,709124,757153,-,48029
142,BUMA.1121.00089,1,1115887,1162590,+,46703
142,BUMA.1121.00014,1,1608849,1655710,-,46861
142,BUMA.1121.00090,1,3283415,3329934,+,46519
142,BUMA.1121.00071,1,1101627,1148298,+,46671
142,BUMA.1121.00078,1,785892,832582,-,46690
142,BUMA.1121.00102,1,55947,102894,-,46947
142,BUMA.1121.00075,1,623545,670227,+,46682
142,BUMA.1121.00012,1,3938904,3985589,+,46685
142,BUMA.1121.00076,1,209441,256150,-,46709
142,BUMA.1121.00106,1,869098,915909,+,46811
142,BUMA.1121.00001,1,2880629,2927198,-,46569
142,BUMA.1121.00107,1,1031360,1077945,+,46585
142,BUMA.1121.00104,1,148481,195224,-,46743
142,BUMA.1121.00099,1,1220591,1267271,-,46680
142,BUMA.1121.00098,1,3844976,3891813,+,46837
142,BUMA.1121.00111,1,1278382,1326289,+,47907
142,BUMA.1121.00109,1,710028,757108,-,47080
142,BUMA.1121.00097,1,2839659,2886296,-,46637
142,BUMA.1121.00094,1,1147226,1193939,+,46713
142,BUMA.1121.00095,1,509594,557757,-,48163
142,BUMA.1121.00005,1,2419176,2467288,-,48112
142,BUMA.1121.00101,1,1318056,1364823,-,46767
142,BUMA.1121.00065,1,1228568,1275335,+,46767
142,BUMA.1121.00100,1,134558,181202,-,46644
142,BUMA.1121.00105,1,44767,91469,-,46702
142,BUMA.1121.00029,1,3756115,3802715,-,46600
142,BUMA.1121.00066,1,1085887,1132569,+,46682
142,BUMA.1121.00031,1,2561535,2608156,+,46621
142,BUMA.1121.00108,1,2099954,2147840,+,47886
142,BUMA.1121.00023,1,3541945,3588463,+,46518
142,BUMA.1121.00035,1,2272351,2318946,+,46595
142,BUMA.1121.00041,1,2413733,2460471,+,46738
141,BUMA.1121.00057,1,2199145,2204672,+,5527
141,BUMA.1121.00058,1,3504352,3509883,-,5531
141,BUMA.1121.00045,1,2965164,2970697,-,5533
141,BUMA.1121.00051,1,1096247,1101779,+,5532
141,BUMA.1121.00068,1,3958708,3964224,+,5516
141,BUMA.1121.00061,1,1102612,1108144,+,5532
141,BUMA.1121.00060,1,1190771,1196304,-,5533
141,BUMA.1121.00064,1,1126080,1131607,+,5527
141,BUMA.1121.00016,1,3220765,3226298,+,5533
141,BUMA.1121.00003,1,3577055,3582586,+,5531
141,BUMA.1121.00055,1,687389,692921,+,5532
141,BUMA.1121.00011,1,499987,505520,-,5533
141,BUMA.1121.00037,1,3741082,3746621,+,5539
141,BUMA.1121.00009,1,470019,475554,-,5535
141,BUMA.1121.00069,1,1056117,1061649,+,5532
141,BUMA.1121.00088,1,1966643,1972172,+,5529
141,BUMA.1121.00092,1,2768645,2774160,-,5515
141,BUMA.1121.00074,1,2777342,2782870,-,5528
141,BUMA.1121.00070,1,1073594,1079126,+,5532
141,BUMA.1121.00093,1,1852269,1857783,+,5514
141,BUMA.1121.00063,1,1099880,1105412,+,5532
141,BUMA.1121.00033,1,3340140,3345673,+,5533
141,BUMA.1121.00018,1,1648924,1654455,+,5531
141,BUMA.1121.00080,1,1123341,1128873,+,5532
141,BUMA.1121.00027,1,3312344,3317871,+,5527
141,BUMA.1121.00053,1,824915,830446,+,5531
141,BUMA.1121.00059,1,328604,334133,+,5529
141,BUMA.1121.00043,1,1080422,1085953,+,5531
141,BUMA.1121.00056,1,2826752,2832285,-,5533
141,BUMA.1121.00112,1,1968184,1973714,-,5530
141,BUMA.1121.00091,1,3450828,3456359,-,5531
141,BUMA.1121.00047,1,1898646,1904177,-,5531
141,BUMA.1121.00067,1,3299601,3305129,-,5528
141,BUMA.1121.00110,1,3694447,3699977,-,5530
141,BUMA.1121.00073,1,1100527,1106059,+,5532
141,BUMA.1121.00072,1,1075639,1081171,+,5532
141,BUMA.1121.00077,1,3792324,3797853,+,5529
141,BUMA.1121.00082,1,1217480,1223012,+,5532
141,BUMA.1121.00062,1,3465416,3470944,-,5528
141,BUMA.1121.00007,1,3026096,3031612,-,5516
141,BUMA.1121.00025,1,1605396,1610928,-,5532
141,BUMA.1121.00021,1,1727747,1733280,+,5533
141,BUMA.1121.00103,1,3322820,3328352,-,5532
141,BUMA.1121.00079,1,1118431,1123963,+,5532
141,BUMA.1121.00039,1,1216739,1222264,+,5525
141,BUMA.1121.00083,1,481807,487340,-,5533
141,BUMA.1121.00084,1,1313260,1318789,+,5529
141,BUMA.1121.00049,1,760634,766165,-,5531
141,BUMA.1121.00089,1,1093484,1099016,+,5532
141,BUMA.1121.00014,1,1733451,1738983,-,5532
141,BUMA.1121.00090,1,3195248,3200779,+,5531
141,BUMA.1121.00071,1,1092714,1098246,+,5532
141,BUMA.1121.00078,1,867384,872915,-,5531
141,BUMA.1121.00102,1,126151,131666,-,5515
141,BUMA.1121.00075,1,597721,603236,+,5515
141,BUMA.1121.00012,1,3877939,3883470,+,5531
141,BUMA.1121.00076,1,276467,281984,-,5517
141,BUMA.1121.00106,1,860064,865593,+,5529
141,BUMA.1121.00001,1,2986502,2992036,-,5534
141,BUMA.1121.00107,1,990293,995824,+,5531
141,BUMA.1121.00104,1,198673,204204,-,5531
141,BUMA.1121.00099,1,1284210,1289742,-,5532
141,BUMA.1121.00098,1,3820779,3826308,+,5529
141,BUMA.1121.00111,1,1234357,1239888,+,5531
141,BUMA.1121.00109,1,760581,766111,-,5530
141,BUMA.1121.00097,1,2904476,2910010,-,5534
141,BUMA.1121.00094,1,1077113,1082645,+,5532
141,BUMA.1121.00095,1,579615,585118,-,5503
141,BUMA.1121.00005,1,2490400,2495931,-,5531
141,BUMA.1121.00101,1,1368328,1373858,-,5530
141,BUMA.1121.00065,1,1160430,1165961,+,5531
141,BUMA.1121.00100,1,184635,190167,-,5532
141,BUMA.1121.00105,1,108353,113885,-,5532
141,BUMA.1121.00029,1,3834869,3840403,-,5534
141,BUMA.1121.00066,1,1076973,1082505,+,5532
141,BUMA.1121.00031,1,2479598,2485129,+,5531
141,BUMA.1121.00108,1,2090963,2096492,+,5529
141,BUMA.1121.00023,1,3456269,3461807,+,5538
141,BUMA.1121.00035,1,2203430,2208963,+,5533
141,BUMA.1121.00041,1,2360066,2365596,+,5530
140,BUMA.1121.00057,1,2193546,2198806,+,5260
140,BUMA.1121.00058,1,3510174,3515422,-,5248
140,BUMA.1121.00045,1,2970992,2976241,-,5249
140,BUMA.1121.00051,1,1089358,1094608,+,5250
140,BUMA.1121.00068,1,3953183,3958435,+,5252
140,BUMA.1121.00061,1,1096997,1102253,+,5256
140,BUMA.1121.00060,1,1196599,1201848,-,5249
140,BUMA.1121.00064,1,1120573,1125817,+,5244
140,BUMA.1121.00016,1,3215155,3220396,+,5241
140,BUMA.1121.00003,1,3571384,3576644,+,5260
140,BUMA.1121.00055,1,681863,687107,+,5244
140,BUMA.1121.00011,1,505825,511061,-,5236
140,BUMA.1121.00037,1,3735465,3740713,+,5248
140,BUMA.1121.00009,1,475845,481083,-,5238
140,BUMA.1121.00069,1,1050510,1055768,+,5258
140,BUMA.1121.00088,1,1961127,1966370,+,5243
140,BUMA.1121.00092,1,2774433,2779682,-,5249
140,BUMA.1121.00074,1,2783133,2788382,-,5249
140,BUMA.1121.00070,1,1067968,1073225,+,5257
140,BUMA.1121.00093,1,1846746,1851996,+,5250
140,BUMA.1121.00063,1,1094275,1099532,+,5257
140,BUMA.1121.00033,1,3334589,3339849,+,5260
140,BUMA.1121.00018,1,1643352,1648613,+,5261
140,BUMA.1121.00080,1,1117828,1123078,+,5250
140,BUMA.1121.00027,1,3306746,3311996,+,5250
140,BUMA.1121.00053,1,819334,824595,+,5261
140,BUMA.1121.00059,1,323081,328331,+,5250
140,BUMA.1121.00043,1,1074870,1080122,+,5252
140,BUMA.1121.00056,1,2833924,2839172,-,5248
140,BUMA.1121.00112,1,1973996,1979232,-,5236
140,BUMA.1121.00091,1,3456651,3461900,-,5249
140,BUMA.1121.00047,1,1905816,1911064,-,5248
140,BUMA.1121.00067,1,3305392,3310641,-,5249
140,BUMA.1121.00110,1,3700240,3705489,-,5249
140,BUMA.1121.00073,1,1094901,1100158,+,5257
140,BUMA.1121.00072,1,1070013,1075270,+,5257
140,BUMA.1121.00077,1,3786808,3792061,+,5253
140,BUMA.1121.00082,1,1211850,1217110,+,5260
140,BUMA.1121.00062,1,3471207,3476456,-,5249
140,BUMA.1121.00007,1,3031924,3037166,-,5242
140,BUMA.1121.00025,1,1611239,1616499,-,5260
140,BUMA.1121.00021,1,1722156,1727406,+,5250
140,BUMA.1121.00103,1,3328616,3333865,-,5249
140,BUMA.1121.00079,1,1111542,1116792,+,5250
140,BUMA.1121.00039,1,1211081,1216331,+,5250
140,BUMA.1121.00083,1,487710,492969,-,5259
140,BUMA.1121.00084,1,1307744,1312987,+,5243
140,BUMA.1121.00049,1,766428,771677,-,5249
140,BUMA.1121.00089,1,1086596,1091845,+,5249
140,BUMA.1121.00014,1,1739371,1744614,-,5243
140,BUMA.1121.00090,1,3189593,3194843,+,5250
140,BUMA.1121.00071,1,1087100,1092357,+,5257
140,BUMA.1121.00078,1,873197,878445,-,5248
140,BUMA.1121.00102,1,131961,137210,-,5249
140,BUMA.1121.00075,1,592149,597399,+,5250
140,BUMA.1121.00012,1,3872378,3877639,+,5261
140,BUMA.1121.00076,1,282296,287545,-,5249
140,BUMA.1121.00106,1,854551,859801,+,5250
140,BUMA.1121.00001,1,2995428,3000664,-,5236
140,BUMA.1121.00107,1,984711,989972,+,5261
140,BUMA.1121.00104,1,204467,209715,-,5248
140,BUMA.1121.00099,1,1290014,1295263,-,5249
140,BUMA.1121.00098,1,3815247,3820507,+,5260
140,BUMA.1121.00111,1,1228640,1233889,+,5249
140,BUMA.1121.00109,1,766402,771637,-,5235
140,BUMA.1121.00097,1,2910291,2915551,-,5260
140,BUMA.1121.00094,1,1070225,1075474,+,5249
140,BUMA.1121.00095,1,585409,590657,-,5248
140,BUMA.1121.00005,1,2496242,2501502,-,5260
140,BUMA.1121.00101,1,1374122,1379370,-,5248
140,BUMA.1121.00065,1,1154868,1160129,+,5261
140,BUMA.1121.00100,1,190431,195674,-,5243
140,BUMA.1121.00105,1,114220,119463,-,5243
140,BUMA.1121.00029,1,3840684,3845938,-,5254
140,BUMA.1121.00066,1,1071347,1076604,+,5257
140,BUMA.1121.00031,1,2473960,2479210,+,5250
140,BUMA.1121.00108,1,2085421,2090669,+,5248
140,BUMA.1121.00023,1,3450578,3455828,+,5250
140,BUMA.1121.00035,1,2197895,2203149,+,5254
140,BUMA.1121.00041,1,2354553,2359803,+,5250
139,BUMA.1121.00057,1,2184047,2193545,+,9498
139,BUMA.1121.00058,1,3515424,3524922,-,9498
139,BUMA.1121.00045,1,2976243,2985721,-,9478
139,BUMA.1121.00051,1,1079892,1089357,+,9465
139,BUMA.1121.00068,1,3943687,3953182,+,9495
139,BUMA.1121.00061,1,1087501,1096996,+,9495
139,BUMA.1121.00060,1,1201850,1211328,-,9478
139,BUMA.1121.00064,1,1111108,1120572,+,9464
139,BUMA.1121.00016,1,3205657,3215154,+,9497
139,BUMA.1121.00003,1,3561887,3571383,+,9496
139,BUMA.1121.00055,1,672366,681862,+,9496
139,BUMA.1121.00011,1,511063,520558,-,9495
139,BUMA.1121.00037,1,3725964,3735464,+,9500
139,BUMA.1121.00009,1,481097,490589,-,9492
139,BUMA.1121.00069,1,1041013,1050509,+,9496
139,BUMA.1121.00088,1,1951631,1961126,+,9495
139,BUMA.1121.00092,1,2779684,2789149,-,9465
139,BUMA.1121.00074,1,2788384,2797883,-,9499
139,BUMA.1121.00070,1,1058471,1067967,+,9496
139,BUMA.1121.00093,1,1837279,1846745,+,9466
139,BUMA.1121.00063,1,1084778,1094274,+,9496
139,BUMA.1121.00033,1,3325092,3334588,+,9496
139,BUMA.1121.00018,1,1633854,1643351,+,9497
139,BUMA.1121.00080,1,1108330,1117827,+,9497
139,BUMA.1121.00027,1,3297282,3306745,+,9463
139,BUMA.1121.00053,1,809838,819333,+,9495
139,BUMA.1121.00059,1,313628,323080,+,9452
139,BUMA.1121.00043,1,1065372,1074869,+,9497
139,BUMA.1121.00056,1,2839174,2848671,-,9497
139,BUMA.1121.00112,1,1979234,1988691,-,9457
139,BUMA.1121.00091,1,3461902,3471423,-,9521
139,BUMA.1121.00047,1,1911066,1920563,-,9497
139,BUMA.1121.00067,1,3310643,3320142,-,9499
139,BUMA.1121.00110,1,3705491,3714985,-,9494
139,BUMA.1121.00073,1,1085404,1094900,+,9496
139,BUMA.1121.00072,1,1060516,1070012,+,9496
139,BUMA.1121.00077,1,3777312,3786807,+,9495
139,BUMA.1121.00082,1,1202353,1211849,+,9496
139,BUMA.1121.00062,1,3476458,3485923,-,9465
139,BUMA.1121.00007,1,3037168,3046671,-,9503
139,BUMA.1121.00025,1,1616501,1625997,-,9496
139,BUMA.1121.00021,1,1712655,1722155,+,9500
139,BUMA.1121.00103,1,3333867,3343362,-,9495
139,BUMA.1121.00096,1,2189052,2198540,-,9488
139,BUMA.1121.00079,1,1102076,1111541,+,9465
139,BUMA.1121.00039,1,1201580,1211080,+,9500
139,BUMA.1121.00083,1,492971,502466,-,9495
139,BUMA.1121.00084,1,1298243,1307743,+,9500
139,BUMA.1121.00049,1,771679,781142,-,9463
139,BUMA.1121.00089,1,1077097,1086595,+,9498
139,BUMA.1121.00014,1,1744616,1754115,-,9499
139,BUMA.1121.00090,1,3180092,3189592,+,9500
139,BUMA.1121.00071,1,1077603,1087099,+,9496
139,BUMA.1121.00078,1,878447,887938,-,9491
139,BUMA.1121.00102,1,137212,146707,-,9495
139,BUMA.1121.00075,1,582649,592148,+,9499
139,BUMA.1121.00012,1,3862880,3872377,+,9497
139,BUMA.1121.00076,1,287547,297045,-,9498
139,BUMA.1121.00106,1,845084,854550,+,9466
139,BUMA.1121.00001,1,3014457,3023947,-,9490
139,BUMA.1121.00107,1,975215,984710,+,9495
139,BUMA.1121.00104,1,209717,219180,-,9463
139,BUMA.1121.00099,1,1295265,1304761,-,9496
139,BUMA.1121.00098,1,3805751,3815246,+,9495
139,BUMA.1121.00111,1,1219139,1228639,+,9500
139,BUMA.1121.00109,1,805071,814559,-,9488
139,BUMA.1121.00097,1,2915553,2925047,-,9494
139,BUMA.1121.00094,1,1060758,1070224,+,9466
139,BUMA.1121.00095,1,590659,600162,-,9503
139,BUMA.1121.00005,1,2501504,2510998,-,9494
139,BUMA.1121.00101,1,1379372,1388894,-,9522
139,BUMA.1121.00065,1,1145372,1154867,+,9495
139,BUMA.1121.00100,1,231814,241270,-,9456
139,BUMA.1121.00105,1,119465,128928,-,9463
139,BUMA.1121.00029,1,3868056,3877545,-,9489
139,BUMA.1121.00066,1,1061850,1071346,+,9496
139,BUMA.1121.00031,1,2464459,2473959,+,9500
139,BUMA.1121.00108,1,2075941,2085420,+,9479
139,BUMA.1121.00023,1,3441077,3450577,+,9500
139,BUMA.1121.00035,1,2147285,2156776,+,9491
139,BUMA.1121.00041,1,2345056,2354552,+,9496
138,BUMA.1121.00057,1,2162219,2182197,+,19978
138,BUMA.1121.00058,1,3526773,3546648,-,19875
138,BUMA.1121.00045,1,2987572,3007515,-,19943
138,BUMA.1121.00051,1,1058147,1078042,+,19895
138,BUMA.1121.00068,1,3921989,3941837,+,19848
138,BUMA.1121.00061,1,1064600,1085651,+,21051
138,BUMA.1121.00060,1,1213179,1233104,-,19925
138,BUMA.1121.00064,1,1089274,1109258,+,19984
138,BUMA.1121.00016,1,3183895,3203807,+,19912
138,BUMA.1121.00003,1,3540215,3560037,+,19822
138,BUMA.1121.00055,1,650583,670516,+,19933
138,BUMA.1121.00011,1,522409,542306,-,19897
138,BUMA.1121.00037,1,3704156,3724114,+,19958
138,BUMA.1121.00009,1,492440,512334,-,19894
138,BUMA.1121.00069,1,1018054,1039163,+,21109
138,BUMA.1121.00088,1,1929913,1949781,+,19868
138,BUMA.1121.00092,1,2791000,2810966,-,19966
138,BUMA.1121.00074,1,2799734,2819628,-,19894
138,BUMA.1121.00070,1,1035963,1056621,+,20658
138,BUMA.1121.00093,1,1815463,1835429,+,19966
138,BUMA.1121.00063,1,1061877,1082928,+,21051
138,BUMA.1121.00033,1,3303437,3323242,+,19805
138,BUMA.1121.00018,1,1612034,1632004,+,19970
138,BUMA.1121.00080,1,1086605,1106480,+,19875
138,BUMA.1121.00027,1,3275466,3295432,+,19966
138,BUMA.1121.00053,1,788124,807988,+,19864
138,BUMA.1121.00059,1,291876,311778,+,19902
138,BUMA.1121.00043,1,1043718,1063522,+,19804
138,BUMA.1121.00056,1,2850522,2870400,-,19878
138,BUMA.1121.00112,1,1990542,2010421,-,19879
138,BUMA.1121.00091,1,3473274,3493276,-,20002
138,BUMA.1121.00047,1,1922414,1942319,-,19905
138,BUMA.1121.00067,1,3321993,3341998,-,20005
138,BUMA.1121.00110,1,3716836,3736730,-,19894
138,BUMA.1121.00073,1,1062850,1083554,+,20704
138,BUMA.1121.00072,1,1037557,1058666,+,21109
138,BUMA.1121.00077,1,3755533,3775462,+,19929
138,BUMA.1121.00082,1,1179394,1200503,+,21109
138,BUMA.1121.00062,1,3487774,3507745,-,19971
138,BUMA.1121.00007,1,3048522,3068413,-,19891
138,BUMA.1121.00025,1,1627848,1647827,-,19979
138,BUMA.1121.00021,1,1690827,1710805,+,19978
138,BUMA.1121.00103,1,3345213,3365171,-,19958
138,BUMA.1121.00096,1,2200391,2220261,-,19870
138,BUMA.1121.00079,1,1080172,1100226,+,20054
138,BUMA.1121.00039,1,1179855,1199730,+,19875
138,BUMA.1121.00083,1,504317,525426,-,21109
138,BUMA.1121.00084,1,1276509,1296393,+,19884
138,BUMA.1121.00049,1,782993,802953,-,19960
138,BUMA.1121.00089,1,1055261,1075247,+,19986
138,BUMA.1121.00014,1,1755966,1775821,-,19855
138,BUMA.1121.00090,1,3158356,3178242,+,19886
138,BUMA.1121.00071,1,1054645,1075753,+,21108
138,BUMA.1121.00078,1,889789,909711,-,19922
138,BUMA.1121.00102,1,148558,168621,-,20063
138,BUMA.1121.00075,1,560833,580799,+,19966
138,BUMA.1121.00012,1,3841220,3861030,+,19810
138,BUMA.1121.00076,1,298896,318873,-,19977
138,BUMA.1121.00106,1,823375,843234,+,19859
138,BUMA.1121.00001,1,3025798,3045756,-,19958
138,BUMA.1121.00107,1,953451,973365,+,19914
138,BUMA.1121.00104,1,221031,241025,-,19994
138,BUMA.1121.00099,1,1306612,1326622,-,20010
138,BUMA.1121.00098,1,3783858,3803901,+,20043
138,BUMA.1121.00111,1,1197439,1217289,+,19850
138,BUMA.1121.00109,1,816410,836313,-,19903
138,BUMA.1121.00097,1,2926898,2946777,-,19879
138,BUMA.1121.00094,1,1038922,1058908,+,19986
138,BUMA.1121.00095,1,602013,621983,-,19970
138,BUMA.1121.00005,1,2512849,2532793,-,19944
138,BUMA.1121.00101,1,1390745,1410636,-,19891
138,BUMA.1121.00065,1,1123549,1143522,+,19973
138,BUMA.1121.00100,1,243121,262981,-,19860
